Reference time: 04/16/19 06:14:52 UTC,,,,,,,,,,,,,,,,,,,,,,,,,
CentisecTime: 155539529240,,,,,,,,,,,,,,,,,,,,,,,,,
DeviceID: 71, DeviceFamily: S6, OFVersion: 2.1.0.999, FirmwareVersion: 1.01,,,,,,,,,,,,,,,,,,,,,,
Acceleration.forward,Acceleration.side,Acceleration.up,Rotation.roll,Rotation.pitch,Rotation.yaw,RawPlayerLoad,SmoothedPlayerLoad,imuAcceleration.forward,imuAcceleration.side,imuAcceleration.up,imuOrientation.forward,imuOrientation.side,imuOrientation.up,Facing,Latitude,Longitude,Odometer,RawVelocity,SmoothedVelocity,GNSS.LPS.Acceleration,MetabolicPower,GNSS.Fix,GNSS.Strength,GNSS.HDOP,HeartRate
0.682924,-0.453024,-1.22646,42.944,39.406,-61.366,0.0629883,0.74452,-0.984772,0.985962,-1.48365,0.733489,0.632898,-0.24786,-82.5641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.63888,-0.316052,-1.2613,62.647,70.821,-60.634,0.0825195,0.761947,-0.956368,1.04691,-1.29712,0.72786,0.621877,-0.288943,-82.3386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.572572,-0.23474,-1.27631,85.949,105.347,-57.218,0.0878906,0.779583,-0.944961,1.05023,-1.12633,0.718927,0.608753,-0.335505,-81.6693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.4719,-0.1815,-1.22742,103.761,137.738,-49.837,0.0961914,0.797409,-0.901627,0.973739,-0.966804,0.705912,0.593725,-0.386237,-76.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.352352,-0.100188,-1.20564,112.911,160.552,-40.809,0.121582,0.815394,-0.84687,0.904782,-0.772074,0.68889,0.577303,-0.438351,-73.0396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.23474,0.047916,-1.23565,120.658,171.288,-35.441,0.155762,0.833496,-0.762837,0.881944,-0.526196,0.669259,0.559536,-0.488888,-70.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.149072,0.198924,-1.28841,130.784,175.619,-37.027,0.166504,0.851666,-0.667517,0.882019,-0.29413,0.645979,0.540376,-0.539172,-68.1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.048884,0.356224,-1.36294,141.947,185.318,-48.434,0.183594,0.869866,-0.564745,0.868635,-0.0442597,0.620862,0.518451,-0.587996,-66.4718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.008712,0.477708,-1.50814,159.027,211.853,-74.42,0.180176,0.888069,-0.507277,0.907232,0.192635,0.591694,0.492543,-0.638201,-64.8628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.046464,0.580316,-1.59526,165.005,245.464,-112.545,0.161621,0.906267,-0.41041,0.880985,0.392559,0.559001,0.461811,-0.688657,-63.3263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.134552,0.806344,-1.70949,166.347,289.323,-149.877,0.216309,0.924445,-0.196695,0.857567,0.678254,0.5203,0.428871,-0.738483,-61.9193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.303952,1.08077,-1.88566,173.667,336.598,-179.523,0.29541,0.942582,0.0693437,0.769467,1.05409,0.475184,0.396274,-0.7856,-63.0989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.444312,1.24194,-2.05458,185.745,386.923,-193.37,0.28125,0.96065,0.28047,0.618808,1.34511,0.421982,0.362802,-0.830847,-64.2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.633072,1.3794,-2.33433,186.294,414.312,-193.858,0.319336,0.978616,0.446515,0.399552,1.71912,0.365411,0.331652,-0.86976,-65.4845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.11465,1.49024,-2.53084,180.316,432.612,-194.041,0.413574,0.996451,0.60309,-0.178639,2.07778,0.311359,0.302501,-0.90086,-66.7101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.75837,1.75402,-2.68378,157.807,450.973,-201.544,0.565918,1.01413,0.798725,-0.967246,2.43477,0.264729,0.281724,-0.922253,-68.4236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.47614,2.02651,-2.69394,134.2,456.463,-223.077,0.664063,1.03163,0.871917,-1.85866,2.64425,0.233885,0.271405,-0.933615,-70.9884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.03032,2.042,-2.46066,118.157,440.786,-258.457,0.599121,1.04895,0.764406,-2.54455,2.51404,0.218753,0.264399,-0.939277,-73.5535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.33379,1.77192,-2.25834,83.57,413.946,-298.9,0.46582,1.06605,0.556989,-2.85012,2.30464,0.216559,0.257261,-0.941764,-75.7178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.33863,1.54977,-2.13783,41.236,363.987,-334.341,0.291504,1.08293,0.517892,-2.81027,2.15481,0.224647,0.253977,-0.94076,-79.6293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.1581,1.32761,-2.1267,18.605,303.841,-353.312,0.203125,1.09957,0.591905,-2.53115,2.08252,0.240027,0.246988,-0.938821,-83.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.8648,1.03528,-1.93939,10.004,252.357,-346.907,0.317383,1.11594,0.621042,-2.19342,1.8006,0.257495,0.238499,-0.936384,-86.6646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.45969,0.87362,-1.75063,2.623,197.152,-304.634,0.385254,1.132,0.682602,-1.76607,1.50859,0.273505,0.229758,-0.934027,-89.2803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.06716,0.63646,-1.43119,6.1,141.886,-227.042,0.475098,1.14774,0.63094,-1.42755,1.07137,0.289088,0.221148,-0.931408,-91.5406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.77192,0.458348,-1.14756,-0.061,76.616,-144.204,0.458496,1.16312,0.577807,-1.19195,0.706491,0.306955,0.215585,-0.926985,-96.2722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.61075,0.359612,-0.902176,-3.477,25.376,-72.468,0.375,1.17815,0.584397,-1.06534,0.435723,0.328355,0.213147,-0.920191,-101.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.43264,0.237644,-0.647108,-10.614,-6.527,-19.032,0.352539,1.19286,0.5401,-0.964274,0.142868,0.350409,0.213491,-0.91194,-106.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.28405,0.153912,-0.455444,-19.947,-22.204,7.93,0.301758,1.20728,0.499976,-0.882888,-0.0778062,0.372107,0.216253,-0.902647,-113.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.13401,0.07986,-0.262812,-30.317,-29.829,19.581,0.276367,1.22141,0.457241,-0.816185,-0.302717,0.392397,0.220961,-0.892861,-121.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.02898,0.061952,-0.11616,-41.846,-33.245,22.448,0.224121,1.23529,0.45697,-0.757697,-0.458507,0.412982,0.2278,-0.88179,-128.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.920084,0.030976,0.042108,-51.911,-34.16,17.69,0.208008,1.24892,0.449231,-0.715561,-0.631961,0.431923,0.23548,-0.870627,-142.438,-37.85089,144.9884888,364.386,0.0795,0.00221524,-0.253307,0,10,0,0.96,0
-0.826672,0.000968,0.180048,-62.647,-34.16,7.442,0.187012,1.2623,0.4427,-0.687119,-0.781621,0.450858,0.244396,-0.858486,-153.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.764236,0.005324,0.323796,-72.895,-33.977,-3.66,0.168945,1.27539,0.482288,-0.67,-0.913824,0.469282,0.254241,-0.845657,-156.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.726484,0.003872,0.512556,-80.337,-33.794,-15.128,0.178711,1.2882,0.558222,-0.688565,-1.0691,0.489736,0.26396,-0.830953,-159.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.703252,-0.034364,0.786016,-84.729,-28.06,-24.583,0.228027,1.30076,0.663222,-0.767364,-1.2913,0.510339,0.273755,-0.815237,-161.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.661628,-0.132132,1.03963,-86.437,-23.302,-28.914,0.250977,1.31311,0.716291,-0.870289,-1.51533,0.531514,0.284734,-0.797759,-163.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.616132,-0.266684,1.24001,-94.55,-20.435,-27.267,0.244629,1.32531,0.730439,-0.979231,-1.70422,0.553271,0.292767,-0.779858,-165.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.600644,-0.381392,1.37262,-108.214,-19.52,-18.3,0.205566,1.3374,0.742626,-1.0873,-1.81031,0.57684,0.30314,-0.758526,-167.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.602096,-0.444312,1.37601,-123.647,-22.265,-5.917,0.118652,1.34938,0.721515,-1.14188,-1.79302,0.59855,0.315445,-0.736364,-169.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.664532,-0.446248,1.29857,-136.762,-27.938,4.392,0.0483398,1.3612,0.720014,-1.17486,-1.65446,0.623044,0.327873,-0.710152,-170.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.753104,-0.39446,1.20226,-138.775,-35.685,10.431,0.0786133,1.37283,0.745662,-1.18087,-1.4666,0.647443,0.339717,-0.682209,-176.028,-37.8508928,144.9884898,365.447,0.5405,0.0226861,-0.203755,0,10,0,0.96,0
-0.869748,-0.395428,1.0861,-126.636,-42.761,5.917,0.123535,1.38425,0.725728,-1.2237,-1.26135,0.672769,0.349261,-0.652227,-179.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.940412,-0.429308,0.958804,-113.277,-51.362,-6.588,0.134766,1.39543,0.664677,-1.24007,-1.09172,0.698407,0.35278,-0.622715,177.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.999944,-0.380908,0.79134,-99.979,-64.416,-24.034,0.15625,1.40633,0.621898,-1.17027,-0.877921,0.724801,0.352767,-0.591793,177.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.03721,-0.294756,0.5687,-79.422,-84.485,-43.615,0.197266,1.41696,0.548523,-1.02925,-0.645199,0.749665,0.347235,-0.56341,178.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.08948,-0.214896,0.372196,-56.364,-108.458,-57.706,0.208008,1.42733,0.482494,-0.899578,-0.425853,0.775723,0.337869,-0.533009,178.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.1737,-0.13552,0.150524,-37.759,-133.59,-68.015,0.229492,1.43745,0.39104,-0.768887,-0.178723,0.801598,0.324466,-0.502158,178.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.28066,0.000484,-0.130196,-22.082,-153.476,-67.71,0.282227,1.44734,0.264388,-0.579406,0.118677,0.82542,0.309797,-0.471919,178.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.44668,0.193116,-0.451088,4.331,-172.935,-42.334,0.348145,1.45697,0.116298,-0.358634,0.480373,0.845208,0.298369,-0.443395,178.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.73998,0.36542,-0.819412,36.417,-192.211,1.464,0.425781,1.46629,-0.0761954,-0.198571,0.946089,0.86074,0.291774,-0.417127,178.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.29997,0.53724,-1.15144,71.309,-217.526,38.186,0.543945,1.47528,-0.19992,-0.15522,1.61538,0.874286,0.288283,-0.390534,178.343,-37.8508952,144.9884938,365.889,1.1945,0.0477157,-0.141922,0,10,0,0.96,0
-3.14503,0.535788,-1.23614,97.417,-244.122,42.944,0.669434,1.48389,-0.159931,-0.406723,2.39342,0.891123,0.281362,-0.355999,179.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.99494,0.654368,-1.51105,71.065,-270.108,5.185,0.791992,1.49213,-0.291755,-0.422713,3.29036,0.910894,0.264936,-0.316357,-179.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.63914,1.04689,-2.08991,10.614,-302.804,-79.239,0.848633,1.49998,-0.704499,0.00755847,4.14674,0.928558,0.245278,-0.278601,-178.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.93825,1.48878,-2.68668,-31.476,-327.509,-161.955,0.788574,1.50745,-1.22449,0.602621,4.65319,0.942523,0.224901,-0.247125,-177.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.66721,1.70465,-3.09034,-20.435,-338.916,-217.099,0.541016,1.51455,-1.70679,1.07561,4.49262,0.952634,0.202417,-0.226973,-176.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.91314,1.46604,-3.25538,15.311,-366.915,-229.238,0.468262,1.52127,-2.1402,1.14026,3.70944,0.961255,0.176631,-0.211639,-175.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.09663,1.37795,-3.29894,43.188,-407.907,-196.42,0.624512,1.52759,-2.42383,1.26866,2.8583,0.968084,0.157246,-0.19516,-173.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.23318,1.30777,-3.30475,86.437,-436.699,-148.108,0.746094,1.53348,-2.64698,1.37004,1.95553,0.972903,0.146402,-0.178958,-171.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.31745,1.14708,-3.08695,126.758,-452.498,-74.115,0.84375,1.53891,-2.63869,1.3463,0.950766,0.975965,0.147161,-0.160734,-170.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.721644,0.930248,-2.76945,145.668,-439.627,-12.81,0.754883,1.54385,-2.46054,1.20713,0.242805,0.977589,0.155661,-0.141736,-169.585,-37.8508945,144.988494,365.968,0.9365,0.102932,-0.0656108,0,10,0,0.96,0
-0.194084,0.645656,-2.38854,143.289,-394.548,37.698,0.717773,1.54832,-2.19496,0.991976,-0.401836,0.977589,0.169205,-0.125257,-168.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.243452,0.44044,-1.99602,124.989,-339.526,78.812,0.660645,1.55238,-1.87467,0.847549,-0.932025,0.975881,0.187567,-0.111694,-163.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.433664,0.267652,-1.66206,108.153,-297.253,99.247,0.521484,1.55611,-1.57922,0.6983,-1.20144,0.973051,0.20818,-0.0991644,-156.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.652916,0.07986,-1.39053,84.912,-263.581,103.639,0.453613,1.55955,-1.34955,0.548518,-1.49405,0.969987,0.227016,-0.0871173,-147.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.853292,-0.047916,-1.13692,56.669,-242.597,95.099,0.396973,1.56272,-1.12003,0.446647,-1.75433,0.967425,0.24246,-0.0728164,-136.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.05657,-0.07502,-0.926376,32.391,-219.6,82.106,0.337891,1.56561,-0.899081,0.45001,-1.98452,0.964181,0.258852,-0.0578828,-126.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.30632,-0.124388,-0.84458,18.91,-195.505,62.098,0.290527,1.56825,-0.803728,0.471564,-2.25176,0.961384,0.271529,-0.0448602,-113.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.5246,-0.15004,-0.841676,8.967,-163.846,42.273,0.241699,1.57065,-0.779167,0.525808,-2.47369,0.95893,0.281318,-0.0362424,-102.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.70078,-0.118096,-0.853292,-3.599,-121.817,20.74,0.20166,1.57283,-0.759328,0.627685,-2.63221,0.95645,0.289948,-0.0336743,-101.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.74724,-0.100672,-0.870232,-10.126,-70.394,9.76,0.118164,1.57481,-0.769078,0.681098,-2.6628,0.954231,0.296461,-0.0394304,-99.8868,-37.8508927,144.988493,366.187,0.4145,0.213449,0.0380034,0,10,0,0.96,0
1.77289,-0.115192,-0.870716,-14.762,-9.577,5.673,0.0693359,1.57665,-0.783313,0.7113,-2.67184,0.95006,0.307181,-0.0550146,-98.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.72498,-0.118096,-0.8591,-16.714,48.129,9.699,0.00976563,1.57843,-0.800172,0.727179,-2.59952,0.94527,0.316422,-0.0796324,-87.0675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.56138,-0.129712,-0.862004,-11.651,98.942,14.64,0.0830078,1.5802,-0.845298,0.701774,-2.41095,0.939119,0.324457,-0.113063,-77.9603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.36972,-0.136972,-0.85668,-2.379,135.847,15.067,0.140137,1.58197,-0.880583,0.661043,-2.19012,0.931423,0.330306,-0.152808,-71.0499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.195,-0.082764,-0.862004,9.211,163.236,9.089,0.160156,1.5837,-0.893385,0.680929,-1.95714,0.920557,0.336635,-0.198123,-64.8025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.03721,-0.00242,-0.875072,24.949,187.087,0.61,0.16748,1.58535,-0.893017,0.720218,-1.72482,0.907262,0.33966,-0.248004,-60.2091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.932668,0.088572,-0.86394,34.282,206.119,-3.172,0.148438,1.58689,-0.853016,0.77764,-1.54014,0.889894,0.343396,-0.300281,-57.7488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.831512,0.213928,-0.852324,36.295,219.905,-2.074,0.152344,1.58829,-0.779194,0.858635,-1.34531,0.868085,0.347463,-0.35454,-55.8997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.703736,0.3146,-0.835868,33.184,231.922,3.477,0.157715,1.58953,-0.68408,0.896975,-1.1427,0.842794,0.353665,-0.405734,-54.6089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.557084,0.420112,-0.82522,22.57,243.146,14.823,0.169922,1.59061,-0.564108,0.918611,-0.924099,0.812878,0.361418,-0.456734,-58.3645,-37.8508942,144.9884932,366.354,0.4865,0.270167,0.168275,0,10,0,0.96,0
0.3872,0.518848,-0.807312,8.784,249.734,26.169,0.183594,1.59154,-0.414172,0.900474,-0.70253,0.779888,0.371395,-0.503826,-62.0467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.218768,0.637912,-0.856196,-1.525,259.25,42.212,0.195801,1.59235,-0.279985,0.896724,-0.447408,0.742429,0.38526,-0.548064,-65.7136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.11132,0.778272,-0.99946,-3.721,266.692,59.719,0.201172,1.59305,-0.185246,0.948932,-0.174027,0.699177,0.402345,-0.590991,-65.8396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.003388,0.884268,-1.29518,-2.135,276.452,74.237,0.256348,1.59362,-0.184974,1.00561,0.189109,0.650243,0.418876,-0.63382,-66.6498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.213928,1.01543,-1.64899,2.318,292.007,74.847,0.349609,1.59403,-0.153955,0.971985,0.681539,0.596629,0.432229,-0.676175,-68.8069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.737616,1.06335,-1.99844,21.594,330.742,61.061,0.484863,1.59425,-0.161458,0.598118,1.29885,0.542043,0.437683,-0.717373,-71.3476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.41957,1.06335,-2.45243,16.165,381.372,43.554,0.657715,1.59427,-0.299389,0.0662105,2.01103,0.488639,0.434965,-0.756332,-74.1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.39241,1.34165,-2.90739,-15.555,388.997,23.79,0.888672,1.59412,-0.305046,-0.697696,2.92387,0.444383,0.43416,-0.7836,-77.5697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.79359,1.61075,-3.02839,-46.97,373.869,-4.392,1.15381,1.59382,-0.30107,-1.93884,3.72305,0.427815,0.434806,-0.792413,-80.8078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.9518,1.74337,-2.85657,-79.91,344.772,-49.715,1.14453,1.59338,-0.18067,-2.98913,4.17224,0.437364,0.433823,-0.787725,-83.442,-37.8508953,144.988495,366.554,0.8725,0.284452,0.286153,0,10,0,0.97,0
-5.53841,1.64463,-2.48921,-75.64,275.232,-126.697,0.861816,1.5928,0.190604,-3.46439,4.24755,0.475035,0.423626,-0.771286,-87.8802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.17928,1.20129,-2.1388,-51.484,200.812,-212.646,0.404785,1.59208,0.444577,-3.12503,3.78321,0.518745,0.399059,-0.756079,-91.0054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.17982,0.937024,-1.90938,-17.385,135.176,-256.688,0.554199,1.59119,0.606845,-2.20075,3.09672,0.557775,0.365635,-0.745116,-91.8139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.99402,0.67276,-1.58123,40.199,68.137,-231.312,0.915527,1.59009,0.537058,-1.31599,2.14592,0.585533,0.329779,-0.740539,-91.8821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.18187,0.492712,-1.14079,62.342,9.028,-148.596,0.925293,1.58876,0.500415,-0.84683,1.31024,0.605755,0.302516,-0.735897,-91.4529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.68577,0.482548,-0.835868,67.71,-49.959,-56.669,0.737793,1.58719,0.509843,-0.523083,0.799944,0.626119,0.286774,-0.725076,-92.4609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.46362,0.472868,-0.528528,70.943,-95.404,25.986,0.533203,1.58541,0.592047,-0.423499,0.454389,0.646658,0.281974,-0.708748,-93.4836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.2463,0.414304,-0.230384,62.891,-115.778,96.868,0.443359,1.58345,0.629774,-0.394672,0.107071,0.665522,0.286978,-0.689002,-94.7103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.0256,0.351384,-0.046948,50.386,-122.244,139.141,0.363281,1.58135,0.592393,-0.35779,-0.16419,0.681982,0.298917,-0.667495,-104.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.831028,0.281204,0.106964,36.6,-121.085,153.415,0.306152,1.57919,0.552351,-0.345342,-0.402696,0.695338,0.314925,-0.646009,-114.065,-37.8508962,144.9884955,366.663,0.9545,0.320496,0.363134,0,10,0,0.97,0
-0.676148,0.238128,0.231836,20.923,-113.155,151.951,0.251953,1.57702,0.536626,-0.332163,-0.588504,0.706101,0.332035,-0.62544,-115.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.521752,0.155848,0.355256,5.734,-93.696,130.357,0.230469,1.5749,0.507898,-0.345804,-0.787444,0.715496,0.348594,-0.605431,-117.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.37994,0.059048,0.47432,-10.309,-66.429,97.356,0.217773,1.57287,0.482593,-0.373728,-0.984148,0.721775,0.362151,-0.58982,-119.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.254584,-0.036784,0.584188,-28.487,-31.781,54.107,0.203125,1.57095,0.464931,-0.40501,-1.16507,0.727575,0.372351,-0.576186,-119.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.178112,-0.117612,0.703736,-52.216,10.431,-3.965,0.180176,1.56914,0.484713,-0.45786,-1.31019,0.73481,0.3772,-0.563715,-119.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.149556,-0.179564,0.811668,-73.81,52.643,-58.987,0.148438,1.56752,0.52491,-0.522721,-1.40577,0.7425,0.377772,-0.553156,-119.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.172788,-0.217316,0.947672,-91.683,94.428,-104.493,0.137207,1.56619,0.6185,-0.611161,-1.46808,0.750536,0.373562,-0.545112,-118.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.206184,-0.239096,1.0527,-108.641,127.246,-135.542,0.120117,1.56521,0.709415,-0.677168,-1.49601,0.760675,0.363948,-0.537508,-116.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.287012,-0.25894,1.10255,-128.771,148.718,-149.877,0.0966797,1.56464,0.772874,-0.746898,-1.4581,0.768858,0.353972,-0.532505,-124.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.391072,-0.257972,1.09771,-148.352,151.097,-143.35,0.0854492,1.56449,0.816101,-0.792365,-1.36138,0.778004,0.344408,-0.525446,-131.313,-37.8508973,144.9884948,366.8,0.9505,0.390523,0.414744,0,11,0,0.97,0
-0.506264,-0.225544,1.0677,-160.43,134.444,-117.425,0.0976563,1.56471,0.8549,-0.815033,-1.22811,0.786752,0.340724,-0.514713,-136.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.65098,-0.252648,1.02705,-153.293,94.062,-75.64,0.124023,1.56524,0.858009,-0.894511,-1.07814,0.797832,0.339366,-0.498292,-135.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.739068,-0.378972,0.951544,-134.2,40.138,-34.953,0.135254,1.56599,0.763924,-1.00568,-0.982576,0.811191,0.338246,-0.477031,-133.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.844096,-0.478676,0.821348,-110.959,-15.067,0.732,0.163574,1.56693,0.642286,-1.08474,-0.835516,0.825882,0.336747,-0.45224,-132.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.932668,-0.526592,0.621456,-78.751,-64.782,25.681,0.188965,1.56803,0.481299,-1.08706,-0.653542,0.842141,0.333806,-0.423523,-134.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.0072,-0.531916,0.406076,-36.844,-107.482,34.404,0.205078,1.5693,0.320424,-1.03874,-0.470236,0.858264,0.32764,-0.395013,-137.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.08658,-0.465124,0.223608,0.793,-138.958,27.45,0.201172,1.57074,0.215251,-0.938675,-0.279199,0.874774,0.318205,-0.365398,-138.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.19258,-0.353804,0.078892,32.269,-157.319,14.03,0.199219,1.57233,0.157422,-0.817169,-0.0720495,0.891029,0.305831,-0.335461,-139.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.3552,-0.161656,-0.102608,57.035,-169.946,6.222,0.253906,1.57405,0.0929495,-0.631081,0.210919,0.905284,0.293452,-0.30716,-140.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.69352,0.05082,-0.378488,79.3,-174.094,16.592,0.373535,1.57589,-0.0398601,-0.461063,0.67322,0.916359,0.283655,-0.282536,-149.42,-37.8508965,144.9884943,366.899,0.6435,0.473473,0.466553,0,11,0,0.97,0
-2.22011,0.243452,-0.689216,107.177,-165.493,34.77,0.510742,1.57781,-0.198898,-0.359789,1.3009,0.92456,0.27594,-0.262768,-155.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
